timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence,unknown_136,unknown_87,unknown_88
2021-01-30 11:00:06,51.85777327045798,7.504453444853425,0.21900999999999998,146.0,,5.7456000000000005,,105,25,58,0.5,105,0,100
2021-01-30 11:00:07,51.85775055550039,7.504460820928216,0.22156,146.0,,5.7456000000000005,,101,25,58,0.5,101,0,100
2021-01-30 11:00:08,51.85774049721658,7.504470460116863,0.22286,146.0,,5.7456000000000005,,103,25,58,0.5,103,0,300
2021-01-30 11:00:09,51.85773362405598,7.504485798999667,0.22415000000000002,146.0,,5.7096,,103,25,59,0.5,103,0,300
2021-01-30 11:00:11,51.85773194767535,7.504527373239398,0.22709000000000001,146.20000000000005,,5.7096,,104,25,59,0.5,104,0,300
2021-01-30 11:00:12,51.85773756355047,7.504547741264105,0.2286,146.20000000000005,,5.6772,,104,25,59,0.5,104,0,300
2021-01-30 11:00:17,51.8577397428453,7.504655700176954,0.23685,146.20000000000005,,5.6448,,103,25,59,0.5,103,0,300
2021-01-30 11:00:18,51.857725493609905,7.504667853936553,0.23856,146.39999999999998,,5.6448,,102,25,59,0.5,102,0,300
2021-01-30 11:00:20,51.85770244337618,7.504678079858422,0.24118,146.39999999999998,,5.6448,,101,25,58,0.5,101,0,300
2021-01-30 11:00:26,51.85763144865632,7.504670871421695,0.24902000000000002,146.39999999999998,,5.508,,99,25,0,0.0,99,0,300
2021-01-30 11:00:27,51.85762071982026,7.504677828401327,0.25027,146.60000000000002,,5.508,,99,25,0,0.0,99,0,300
2021-01-30 11:00:35,51.85753111727536,7.504749409854412,0.26138,146.79999999999995,,5.3424000000000005,,99,24,53,0.5,99,0,300
2021-01-30 11:00:38,51.857496332377195,7.504792828112841,0.26624000000000003,146.79999999999995,,5.3424000000000005,,98,24,60,0.0,98,0,300
2021-01-30 11:00:47,51.85737823136151,7.504897601902485,0.28113,147.0,,5.4756,,101,24,60,0.5,101,0,300
2021-01-30 11:00:48,51.85736867599189,7.504905480891466,0.28228,147.0,,5.4756,,102,24,60,0.5,102,0,300
2021-01-30 11:00:51,51.85733774676919,7.504931800067425,0.28608,147.0,,5.4432,,105,24,60,0.0,105,0,300
2021-01-30 11:00:52,51.8573232460767,7.504945211112499,0.28793,147.0,,5.3748000000000005,,105,24,60,0.5,105,0,300
2021-01-30 11:00:53,51.85730908066034,7.504961136728525,0.28981,147.0,,5.3748000000000005,,104,24,60,0.5,104,0,300
2021-01-30 11:00:55,51.85727798379958,7.504999106749892,0.29414,147.0,,5.3424000000000005,,102,24,60,0.5,102,0,300
2021-01-30 11:01:02,51.857182597741485,7.505102958530188,0.30695999999999996,147.20000000000005,,5.3064,,103,24,60,0.5,103,0,300
2021-01-30 11:01:07,51.85711738653481,7.505173115059733,0.31553,147.20000000000005,,5.2416,,105,23,61,0.5,105,0,300
2021-01-30 11:01:13,51.85705636627972,7.505273278802633,0.32547000000000004,147.20000000000005,,5.3424000000000005,,104,23,62,0.0,104,0,300
2021-01-30 11:01:14,51.85705192387104,7.505287863314152,0.32655,147.20000000000005,,5.3424000000000005,,103,23,61,0.5,103,0,300
2021-01-30 11:01:26,51.856895852833986,7.505464386194944,0.34776999999999997,147.39999999999998,,5.5440000000000005,,103,23,61,0.5,103,0,300
2021-01-30 11:01:32,51.856820080429316,7.505569327622652,0.35889,147.39999999999998,,5.6448,,100,23,61,0.5,100,0,300
2021-01-30 11:01:34,51.85680675320327,7.505584582686424,0.36071,147.39999999999998,,5.6448,,100,23,61,0.5,100,0,300
